full_name,description,html_url,matched_list,matched_count,pushed_at,size,stargazers_count,language,forks_count,vul_ids
0bfxgh0st/lxd-privesc-exploit,lxd privilege escalation exploit,https://github.com/0bfxgh0st/lxd-privesc-exploit,['exploit'],1,2021-11-04T00:11:34+0000,3571,2,Shell,1,[]
p0dalirius/binaryexploitation,"A massive documentation about binary protections, exploitation techniques, and computer architecture concepts.",https://github.com/p0dalirius/binaryexploitation,['exploit'],1,2021-11-04T08:17:07+0000,295,7,,0,[]
4dmud/mud,"The world has not been the same since the outbreak and ending of World War 3 in the same year, 2079, when the “Developing Countries” in Africa and Asia finally rebelled against the exploitation by the western “industrial countries”. A massive launching of ",https://github.com/4dmud/mud,['exploit'],1,2021-11-04T11:16:23+0000,14236,4,C++,4,[]
whoismissing/full-chain-practice,practicing writing full chain exploits,https://github.com/whoismissing/full-chain-practice,['exploit'],1,2021-11-04T01:36:03+0000,9269,0,,0,[]
cshewmake2/cone-classification,The use of adaptive optics scanning laser ophthalmoscopy (AOSLO) to probe color perception at the individual cone level has become increasingly of interest in the vision science community. Such experiments are enabled by having individual subjects' cone cl,https://github.com/cshewmake2/cone-classification,['exploit'],1,2021-11-04T01:30:58+0000,4751,0,Jupyter Notebook,0,[]
GeraBruhh/Msf-Tool,"script en python para crear payloads, tambien abre metasploit para terminar",https://github.com/GeraBruhh/Msf-Tool,['metasploit module OR payload'],1,2021-11-04T20:12:11+0000,24,0,Python,0,[]
ErnestoCubo/autoexploit,"Trabajo de fin de grado, esta tool permite al usuario realizar una pequeña auditoria a la hora de escalar privilegios en windows, la herramienta cuenta con un módulo automático, uno manual, y un módulo de búsqueda para encontrar exploits",https://github.com/ErnestoCubo/autoexploit,['exploit'],1,2021-11-04T14:12:31+0000,18,1,PowerShell,0,[]
boku7/Ninja_UUID_Runner,"Module Stomping, No New Thread, HellsGate syscaller, UUID Shellcode Runner for x64 Windows 10!",https://github.com/boku7/Ninja_UUID_Runner,['shellcode'],1,2021-11-04T18:28:55+0000,422,201,C,39,[]
Mario-Kart-Felix/Build-exploits-packages,Exploit kits (or exploit packs) are automated programs used by attackers to exploit known vulnerabilities in systems or applications.,https://github.com/Mario-Kart-Felix/Build-exploits-packages,['exploit'],1,2021-11-04T01:59:31+0000,523,0,Python,0,[]
can-you-teach-me/Hacking-Tools-Pack,"Trojan Rat Builder(310), Ransomware Builder(17), Crypter(72), Miner(9), Worm(8), Botnet(25), Virus Builder(9), Binder(25), Exploit(7), Keylogger & Stealer(40), Proxy Tool(9), Spoofer(11),Fake program & Sample Virus(64),Other & Tools(16). Around 610 tools, ",https://github.com/can-you-teach-me/Hacking-Tools-Pack,['exploit'],1,2021-11-04T11:49:06+0000,11,2,,0,[]
antx-code/CVE-2021-31166,Windows HTTP协议栈远程代码执行漏洞 CVE-2021-31166,https://github.com/antx-code/CVE-2021-31166,['cve-2 OR cve_2'],1,2021-11-04T02:23:11+0000,296,5,Python,3,['CVE-2021-31166']
rain0x06/InternalS8Exploits,"Uses UE4 (EngineRendering) and has Fixed Car fly, bullet tp, fov changer, and waypoint tp. All credit to ritz#8008 for leaking, and Micca#1337 for releasing publicly:)",https://github.com/rain0x06/InternalS8Exploits,['exploit'],1,2021-11-04T02:24:32+0000,672,0,C++,0,[]
jessicascarborough/cissig,"The public repository including all code to recreate the analysis and figures from, ""Exploiting convergent evolution to derive a pan-cancer cisplatin sensitivity gene expression signature.""",https://github.com/jessicascarborough/cissig,['exploit'],1,2021-11-04T18:08:57+0000,45,0,,0,[]
Xonarouss/XonarExploit,None,https://github.com/Xonarouss/XonarExploit,['exploit'],1,2021-11-04T15:22:20+0000,0,0,,0,[]
mansstiv/eClass-Penetration-Testing,Evaluating the security (exploiting and fixing vulnerabilities) of Open eClass 2.3 (University of Athens) platform. ,https://github.com/mansstiv/eClass-Penetration-Testing,['exploit'],1,2021-11-04T10:38:20+0000,14503,0,PHP,0,[]
pwn4all/exploit,None,https://github.com/pwn4all/exploit,['exploit'],1,2021-11-04T12:35:21+0000,12,0,,0,[]
cdenicola/CS106S-VulnerabilityExample,"Web App that contains endpoints for IDOR, XSS, and RCE attacks",https://github.com/cdenicola/CS106S-VulnerabilityExample,['rce'],1,2021-11-04T20:12:40+0000,0,0,JavaScript,0,[]
jnajwhdanbiwduanwdioayuhbou2qgybroq/HSploit,HSploit - Open Source,https://github.com/jnajwhdanbiwduanwdioayuhbou2qgybroq/HSploit,['exploit'],1,2021-11-04T19:27:01+0000,0,0,,0,[]
xcihad/bruteftp,FTP Bruteforce attack automation with Metasploit,https://github.com/xcihad/bruteftp,['metasploit module OR payload'],1,2021-11-04T19:16:57+0000,0,0,Shell,0,[]
edavgaun/RCEL_506,None,https://github.com/edavgaun/RCEL_506,['rce'],1,2021-11-04T17:48:26+0000,0,0,,0,[]
xbdmdev/0days-In-The-Wild,A list of CVEs patched and unpatched in 2021.,https://github.com/xbdmdev/0days-In-The-Wild,['0day'],1,2021-11-04T17:43:06+0000,0,0,,0,[]
d-s-i/reentrancy-exploit,None,https://github.com/d-s-i/reentrancy-exploit,['exploit'],1,2021-11-04T17:23:53+0000,130,0,TypeScript,0,[]
ph-arm/CVE-2021-22204-Gitlab,Modification of gitlab exploit anything under 13.10,https://github.com/ph-arm/CVE-2021-22204-Gitlab,"['cve-2 OR cve_2', 'exploit']",2,2021-11-04T14:31:04+0000,0,0,,0,['CVE-2021-22204']
fernandooliveira7/Exploit-de-Buffer-Overflow,None,https://github.com/fernandooliveira7/Exploit-de-Buffer-Overflow,['exploit'],1,2021-11-04T13:20:48+0000,0,0,C,0,[]
Yolnan/24678_CVE_PS6,None,https://github.com/Yolnan/24678_CVE_PS6,['cve-2 OR cve_2'],1,2021-11-04T13:06:21+0000,0,0,Python,0,[]
mrippey/CisaGovRSSFeedParser,Query the CISA RSS feed for information on newly identified vulnerabilities being exploited.,https://github.com/mrippey/CisaGovRSSFeedParser,['exploit'],1,2021-11-04T12:56:03+0000,0,0,Python,0,[]
Jongtek-23/Notes---Linux-Exploitation---Remote-Exploitation,None,https://github.com/Jongtek-23/Notes---Linux-Exploitation---Remote-Exploitation,['exploit'],1,2021-11-04T11:51:41+0000,1,0,,0,[]
devdanqtuan/CVE-2021-22205,CVE-2021-22205& GitLab CE/EE RCE,https://github.com/devdanqtuan/CVE-2021-22205,"['cve-2 OR cve_2', 'rce']",2,2021-11-04T09:01:30+0000,0,0,Python,0,['CVE-2021-22205']
mavii6x/Routersploit-Exploit-IP-error,Please find the way to solve this,https://github.com/mavii6x/Routersploit-Exploit-IP-error,['exploit'],1,2021-11-04T08:54:06+0000,0,1,,0,[]
penucuriCode/Exploit-Discord,None,https://github.com/penucuriCode/Exploit-Discord,['exploit'],1,2021-11-04T08:36:25+0000,0,0,,0,[]
H3rmesk1t/CNVD,CNVD,https://github.com/H3rmesk1t/CNVD,['cnvd-c OR cnvd-2 OR cnnvd-2'],1,2021-11-04T07:21:20+0000,0,0,,0,[]
F-Masood/PHPLiteAdmin-1.9.3---Exploit-PoC,None,https://github.com/F-Masood/PHPLiteAdmin-1.9.3---Exploit-PoC,['exploit'],1,2021-11-04T06:19:30+0000,0,0,,0,[]
oSumAtrIX/dinkleberg,Find out who is pretending to be offline,https://github.com/oSumAtrIX/dinkleberg,['exploit'],1,2021-11-04T04:57:27+0000,222,0,Rust,0,[]
zkhalidul/GrabberWP-CVE-2017-5487,None,https://github.com/zkhalidul/GrabberWP-CVE-2017-5487,['cve-2 OR cve_2'],1,2021-11-04T02:32:21+0000,0,0,Python,0,['CVE-2017-5487']
HonestlyDex/CaffieneHub,Coffee + Exploiting,https://github.com/HonestlyDex/CaffieneHub,['exploit'],1,2021-11-04T01:19:29+0000,0,0,,0,[]
JosephTLucas/CISA_KNOWN_EXPLOITED_VULNERABILITIES_CATALOG,Git Scraping project for CISA Known Exploited Vulnerability Catalog,https://github.com/JosephTLucas/CISA_KNOWN_EXPLOITED_VULNERABILITIES_CATALOG,['exploit'],1,2021-11-04T11:48:14+0000,99,1,,1,[]
dorkerdevil/CVE-2021-26294,Directory Traversal in Afterlogic webmail aurora and pro,https://github.com/dorkerdevil/CVE-2021-26294,['cve-2 OR cve_2'],1,2021-11-04T10:59:00+0000,2,3,Python,2,['CVE-2021-26294']
sinjeanmin/cvedetails_2020_final,redoing cve_2020 repository,https://github.com/sinjeanmin/cvedetails_2020_final,['cve-2 OR cve_2'],1,2021-11-04T09:32:05+0000,11603,0,,0,[]
padsalatushal/CVE-2018-16763,Fuel CMS 1.4.1 - Remote Code Execution,https://github.com/padsalatushal/CVE-2018-16763,"['cve-2 OR cve_2', 'remote code execution']",2,2021-11-04T05:45:21+0000,18,0,Python,0,['CVE-2018-16763']
glixzzy/blooket-hack,Multiple hacks that breaks the game,https://github.com/glixzzy/blooket-hack,['exploit'],1,2021-11-04T02:33:04+0000,3246,94,JavaScript,211,[]
Nwqda/Sashimi-Evil-OctoBot-Tentacle,Script PoC that exploits the Tentacles upload functionality of OctoBot trading bot and which leads to an arbitrary code execution.,https://github.com/Nwqda/Sashimi-Evil-OctoBot-Tentacle,"['exploit', 'vulnerability poc']",2,2021-11-04T00:05:10+0000,4,0,Python,0,[]
rapid7/metasploit-framework,Metasploit Framework,https://github.com/rapid7/metasploit-framework,['metasploit module OR payload'],1,2021-11-04T01:35:35+0000,649754,25506,Ruby,11708,[]
mitchellkrogza/Fail2Ban.WebExploits,"This custom Fail2Ban filter and jail will deal with all scans for common Wordpress, Joomla and other Web Exploits being scanned for by automated bots and those seeking to find exploitable web sites.",https://github.com/mitchellkrogza/Fail2Ban.WebExploits,['exploit'],1,2021-11-04T10:06:52+0000,362,86,Shell,27,[]
sepehrdaddev/packetstorm-exploits,None,https://github.com/sepehrdaddev/packetstorm-exploits,['exploit'],1,2021-11-04T00:38:06+0000,1597425,19,C#,9,[]
ails-lab/with,WITHCulture is a service that provides access to digital cultural heritage items from different repositories and offers a number of added-value services for the creative reuse and intelligent exploitation of that content.,https://github.com/ails-lab/with,['exploit'],1,2021-11-04T09:58:16+0000,106927,0,Java,2,[]
lebaoworks/Exploiting,Exploiting Resources,https://github.com/lebaoworks/Exploiting,['exploit'],1,2021-11-04T16:40:06+0000,4,0,Assembly,0,[]
TAbdiukov/Exploit-DB,Various scripts,https://github.com/TAbdiukov/Exploit-DB,['exploit'],1,2021-11-04T14:25:15+0000,23,0,Python,0,[]
nomi-sec/NVD-Exploit-List-Ja,🔍NVD exploit & JVN(Japan Vulnerability Notes) easy description,https://github.com/nomi-sec/NVD-Exploit-List-Ja,['exploit'],1,2021-11-04T00:45:18+0000,43438,24,,14,[]
bsauce/kernel-security-learning,"Anything about kernel security.  CTF kernel pwn, kernel exploit, kernel fuzz and kernel defense paper, kernel debugging technique, kernel CVE debug.",https://github.com/bsauce/kernel-security-learning,['exploit'],1,2021-11-04T01:12:06+0000,15726,265,C,37,[]
chaitin/xray,一款完善的安全评估工具，支持常见 web 安全问题扫描和自定义 poc _ 使用之前务必先阅读文档,https://github.com/chaitin/xray,['vulnerability poc'],1,2021-11-04T01:34:32+0000,35880,5992,Vue,1256,[]
dhondta/python-sploitkit,Devkit for building Metasploit-like consoles,https://github.com/dhondta/python-sploitkit,"['metasploit module OR payload', 'sploit']",2,2021-11-04T21:28:15+0000,2131,169,Python,45,[]
aria-tools/ARIA-tools,Tools for exploiting ARIA standard products,https://github.com/aria-tools/ARIA-tools,['exploit'],1,2021-11-04T00:04:53+0000,1282,46,Python,23,[]
CBIIT/rcellminerUtilsCDB,R package for cellminercdb ,https://github.com/CBIIT/rcellminerUtilsCDB,['rce'],1,2021-11-04T13:36:39+0000,33974,0,R,0,[]
Maxul/Awesome-SGX-Open-Source,Open Source Projects that helps exploit Intel SGX technology,https://github.com/Maxul/Awesome-SGX-Open-Source,['exploit'],1,2021-11-04T03:02:15+0000,136,99,,17,[]
mgeeky/Penetration-Testing-Tools,"A collection of more than 160+ tools, scripts, cheatsheets and other loots that I have developed over years for Red Teaming/Pentesting/IT Security audits purposes. Most of them came handy on at least one of my real-world engagements.",https://github.com/mgeeky/Penetration-Testing-Tools,['exploit'],1,2021-11-04T15:36:03+0000,16617,969,PowerShell,230,[]
ngovinhhuy/Exploit_old_vuln_apps,None,https://github.com/ngovinhhuy/Exploit_old_vuln_apps,['exploit'],1,2021-11-04T06:13:56+0000,1620,0,Python,0,[]
offensive-security/exploitdb-papers,exploit-database-papers,https://github.com/offensive-security/exploitdb-papers,['exploit'],1,2021-11-04T01:36:28+0000,2761190,357,JavaScript,55,[]
hahwul/mad-metasploit,"Metasploit custom modules, plugins, resource script and.. awesome metasploit collection",https://github.com/hahwul/mad-metasploit,['metasploit module OR payload'],1,2021-11-04T00:16:48+0000,172901,252,Ruby,78,[]
The-Art-of-Hacking/h4cker,"This repository is primarily maintained by Omar Santos and includes thousands of resources related to ethical hacking  / penetration testing, digital forensics and incident response (DFIR), vulnerability research, exploit development, reverse engineering, ",https://github.com/The-Art-of-Hacking/h4cker,['exploit'],1,2021-11-04T11:35:04+0000,71634,10284,Jupyter Notebook,1766,[]
ParrotSec/metasploit-framework,None,https://github.com/ParrotSec/metasploit-framework,['metasploit module OR payload'],1,2021-11-04T14:20:56+0000,65521,9,Ruby,10,[]
rapid7/metasploit-omnibus-cache,None,https://github.com/rapid7/metasploit-omnibus-cache,['metasploit module OR payload'],1,2021-11-04T15:45:59+0000,1355028,3,Shell,9,[]
commixproject/commix,Automated All-in-One OS Command Injection Exploitation Tool.,https://github.com/commixproject/commix,"['command injection', 'exploit']",2,2021-11-04T06:43:56+0000,5688,2961,Python,655,[]
offensive-security/exploitdb-bin-sploits,Exploit Database binary exploits located in the /sploits directory,https://github.com/offensive-security/exploitdb-bin-sploits,"['exploit', 'sploit']",2,2021-11-04T00:06:03+0000,1534764,1520,Python,521,[]
pwndbg/pwndbg,Exploit Development and Reverse Engineering with GDB Made Easy,https://github.com/pwndbg/pwndbg,['exploit'],1,2021-11-04T07:28:15+0000,12376,4072,Python,587,[]
Terradue/doc-tep-geohazards,Geohazards Thematic Exploitation guide,https://github.com/Terradue/doc-tep-geohazards,['exploit'],1,2021-11-04T09:22:29+0000,643510,9,Python,26,[]
offensive-security/exploitdb,The official Exploit Database repository,https://github.com/offensive-security/exploitdb,['exploit'],1,2021-11-04T05:08:03+0000,283420,6581,C,1817,[]
leebaird/discover,"Custom bash scripts used to automate various penetration testing tasks including recon, scanning, parsing, and creating malicious payloads and listeners with Metasploit.",https://github.com/leebaird/discover,['metasploit module OR payload'],1,2021-11-04T19:40:05+0000,3745,2522,PowerShell,730,[]
th3ken-dev/TH3KEN-EDITION,None,https://github.com/th3ken-dev/TH3KEN-EDITION,['exploit'],1,2021-11-04T04:49:27+0000,3502558,2,Batchfile,0,[]
metricq/metricq-webview,📈 A visualization of MetricQ data exploiting the advantages of the HTA db backend ,https://github.com/metricq/metricq-webview,['exploit'],1,2021-11-04T10:32:21+0000,3621,0,JavaScript,1,[]
azwisec/linuxpriv,Linux Privilege Escalation Resourses. Aswin Govind Aswin Govind Sep 8·1 min read    Linux Privilege Escalation tactics and techniques Resourses designed to help you improve your privilege escalation game. Links and Resourses: Enjoy 😃 https://blog.g0tmi1k.c,https://github.com/azwisec/linuxpriv,['exploit'],1,2021-11-04T02:18:07+0000,6,2,,0,[]
Patrowl/PatrowlHearsData,"Open-Source Vulnerability Intelligence Center - Unified source of vulnerability, exploit and threat Intelligence feeds",https://github.com/Patrowl/PatrowlHearsData,['exploit'],1,2021-11-04T00:04:35+0000,440846,35,,19,[]
Kote324/Discord-Exploit-Utils,None,https://github.com/Kote324/Discord-Exploit-Utils,['exploit'],1,2021-11-04T08:58:05+0000,2,0,,0,[]
albert-jin/Rce-KGQA,A novel pipeline framework for multi-hop complex KGQA task. About the paper title: Improving Multi-hop Embedded Knowledge Graph Question Answering by Introducing Relational Chain Reasoning,https://github.com/albert-jin/Rce-KGQA,['rce'],1,2021-11-04T05:41:06+0000,253,3,Python,0,[]
thiagofigcosta/V-REx-v2,Vulnerabilities' Risk of Exploitation,https://github.com/thiagofigcosta/V-REx-v2,['exploit'],1,2021-11-04T21:05:15+0000,28716,0,Python,0,[]
ethanoxendine/blue,this is a windows machine vulnerable to the eternalblue exploit. let's hack it!,https://github.com/ethanoxendine/blue,['exploit'],1,2021-11-04T18:31:51+0000,8,0,,0,[]
HeiTang/Zrss,RSS feeds for HITCON ZeroDay’s vulnerability list,https://github.com/HeiTang/Zrss,['zeroday'],1,2021-11-04T01:06:15+0000,10972,2,Python,0,[]
CCore3090/Key-,Key exploit,https://github.com/CCore3090/Key-,['exploit'],1,2021-11-04T19:38:49+0000,2,0,,0,[]
Sma-Das/TryHackMe,Writeups on my TryHackMe adventures!,https://github.com/Sma-Das/TryHackMe,['exploit'],1,2021-11-04T21:17:36+0000,63137,9,Python,0,[]
thelikes/arsenal,miscellaneous sploit scripts/hacks,https://github.com/thelikes/arsenal,['sploit'],1,2021-11-04T14:43:30+0000,94,3,Python,2,[]
xxycfhb/xxycfhb.github.io,PKU-Exploit,https://github.com/xxycfhb/xxycfhb.github.io,['exploit'],1,2021-11-04T10:12:33+0000,204650,0,JavaScript,0,[]
rcevulndev/rcevulndev.github.io,None,https://github.com/rcevulndev/rcevulndev.github.io,['rce'],1,2021-11-04T18:24:27+0000,394,0,HTML,0,[]
licit-lab/symupy-examples,A series of symupy examples to exploit the symupy package,https://github.com/licit-lab/symupy-examples,['exploit'],1,2021-11-04T11:28:10+0000,1275,0,Jupyter Notebook,0,[]
bigb0sss/Bankai,Another Go Shellcode Loader using Windows APIs,https://github.com/bigb0sss/Bankai,['shellcode'],1,2021-11-04T12:52:44+0000,2635,59,Go,16,[]
CQEN-QDCE/aws-sso-scim-goclient,Client Go pour exploiter l'API SCIM de AWS SSO,https://github.com/CQEN-QDCE/aws-sso-scim-goclient,['exploit'],1,2021-11-04T17:27:53+0000,33,0,Go,0,[]
ehsaanqazi/Mind-Maps,Vulnerabilities in Web Application  and How to test and exploit for them.,https://github.com/ehsaanqazi/Mind-Maps,['exploit'],1,2021-11-04T05:51:42+0000,2332,33,,3,[]
ycdxsb/PocOrExp_in_Github,聚合Github上已有的Poc或者Exp，CVE信息来自CVE官网。Auto Collect Poc Or Exp from Github by CVE ID.,https://github.com/ycdxsb/PocOrExp_in_Github,['cve poc'],1,2021-11-04T04:01:51+0000,122718,224,Python,67,[]
E-Team-Sec/ExploitDepository,一个花里胡哨的Exploit运行框架,https://github.com/E-Team-Sec/ExploitDepository,['exploit'],1,2021-11-04T03:54:39+0000,10545,0,Python,0,[]
issa-project/visualization,"The aim of this project is to develop a web interface for visualizing indexed documents, enriched by exploiting the semantic index",https://github.com/issa-project/visualization,['exploit'],1,2021-11-04T09:19:54+0000,1259,0,JavaScript,0,[]
Pen-Test3rs/binary_exploits_frontend,Educational web application demonstrating techniques of binary exploitation (Front-end),https://github.com/Pen-Test3rs/binary_exploits_frontend,['exploit'],1,2021-11-04T22:18:45+0000,3077,0,TypeScript,0,[]
dylanmeca/labsecurity,labsecurity is a framework and its use is for ethical hacking and computer security,https://github.com/dylanmeca/labsecurity,['exploit'],1,2021-11-04T02:39:21+0000,784,8,Python,5,[]
giovannyortegon/SocketsShellcodePortingAndCoding,Reverse Engineering Exploit and Tool coding for Security Professionals by James C. Foster with Mike Price,https://github.com/giovannyortegon/SocketsShellcodePortingAndCoding,"['exploit', 'shellcode']",2,2021-11-04T05:19:19+0000,41,0,C,0,[]
tencentcloud-sdk-php/rce,None,https://github.com/tencentcloud-sdk-php/rce,['rce'],1,2021-11-04T00:48:33+0000,81,0,PHP,0,[]
macky168/sseopt,Stochastic Schemata Exploiter-based hyper-parameter optimization of Machine Learning,https://github.com/macky168/sseopt,['exploit'],1,2021-11-04T07:25:52+0000,44,0,Python,0,[]
subn0de/Roblox_Exploits,"[Roblox] Downtown RP ESP (Gun Crates, Printers) -- genta",https://github.com/subn0de/Roblox_Exploits,['exploit'],1,2021-11-04T03:10:24+0000,1225,0,Lua,0,[]
myhackingblog/WED,Windows Exploit Development,https://github.com/myhackingblog/WED,['exploit'],1,2021-11-04T21:29:47+0000,0,0,,0,[]
